,WindGustSpeed,cloud,pressure,humidity,temp,RainToday,RainTomorrow
130420,50.0,4.5,1021.2,52.5,23.35,0,0
130421,52.0,6.0,1012.1500000000001,58.0,25.675,0,1
130422,44.0,7.0,1013.6500000000001,67.0,18.575,1,0
130423,33.0,1.0,1027.65,43.0,15.875,0,0
130424,31.0,3.5,1028.2,55.5,17.45,0,0
130425,39.0,1.5,1023.6,67.5,18.775,0,0
130426,31.0,3.5,1020.5,67.0,21.550000000000004,0,0
130427,39.0,5.0,1019.8,71.5,20.075,0,0
130428,33.0,7.5,1014.55,77.5,19.35,0,0
130429,44.0,4.5,1011.0999999999999,64.0,16.825000000000003,0,0
130430,20.0,6.0,1015.6500000000001,68.0,15.575,0,0
130431,22.0,6.5,1016.6500000000001,73.5,17.0,0,0
130432,31.0,1.0,1018.8499999999999,62.0,20.025,0,0
130433,31.0,1.5,1018.75,62.5,19.65,0,0
130434,52.0,5.0,1017.05,66.0,19.674999999999997,0,0
130435,35.0,1.0,1024.8,52.0,17.05,0,0
130436,35.0,1.5,1021.5,58.5,19.200000000000003,0,0
130437,72.0,3.5,1007.9,51.5,23.875,0,0
130438,93.0,6.5,1004.0,31.0,24.175,0,0
130439,48.0,5.0,1004.3,43.5,19.349999999999998,0,1
130440,70.0,3.0,1017.2,47.0,15.8,1,0
130441,28.0,1.5,1021.4000000000001,53.0,15.25,0,0
130442,28.0,0.5,1025.5,53.0,19.275,0,0
130443,41.0,0.5,1019.6,52.5,20.6,0,0
130444,59.0,7.0,1018.95,56.0,16.549999999999997,0,0
130445,59.0,5.0,1018.55,64.0,12.925,0,1
130446,46.0,2.0,1024.05,44.5,14.450000000000001,1,0
130447,37.0,6.5,1018.6,50.5,17.700000000000003,0,0
130448,35.0,1.0,1017.8499999999999,57.0,16.775000000000002,0,0
130449,33.0,1.0,1010.55,63.5,18.075000000000003,0,0
130450,31.0,7.0,1009.45,71.5,20.525000000000002,0,1
130451,54.0,5.5,1006.45,81.5,21.35,1,0
130452,31.0,4.5,1016.9,69.5,23.025,0,1
130453,28.0,7.5,1006.05,91.0,20.8,1,1
130454,87.0,5.5,998.9,48.0,18.15,1,1
130455,63.0,4.0,1022.1,49.5,14.375,1,0
130456,30.0,4.5,1035.05,51.5,15.525,0,0
130457,35.0,4.5,1039.25,65.5,15.150000000000002,0,0
130458,35.0,1.0,1036.0500000000002,64.0,17.975,0,0
130459,33.0,1.0,1027.5,58.5,19.225,0,0
130460,43.0,3.0,1019.7,42.0,22.1,0,0
130461,30.0,4.5,1019.45,55.5,21.45,0,0
130462,46.0,6.5,1017.5,47.0,22.2,0,0
130463,28.0,2.0,1022.6,62.5,17.8,0,1
130464,63.0,4.5,1008.4000000000001,55.0,22.3,1,0
130465,48.0,7.0,1015.35,48.5,17.65,0,0
130466,63.0,6.0,1009.5,62.0,14.7,0,1
130467,50.0,6.0,1013.15,56.5,15.275,1,0
130468,56.0,4.0,1011.3,42.5,19.3,0,0
130469,52.0,3.5,1017.2,48.5,19.625,0,0
130470,50.0,4.0,1011.95,45.5,23.4,0,0
130471,54.0,6.5,1011.3,50.0,19.025,0,0
130472,22.0,6.5,1023.9,61.0,14.299999999999999,0,0
130473,39.0,6.0,1012.0,58.0,20.775,0,1
130474,56.0,4.5,1009.95,52.0,18.450000000000003,1,0
130475,33.0,2.5,1021.2,50.5,16.15,0,0
130476,31.0,4.0,1024.2,59.5,15.8,0,0
130477,44.0,5.5,1020.45,62.5,16.15,0,0
130478,31.0,7.0,1024.5,56.0,12.8,0,0
130479,35.0,6.5,1026.3000000000002,58.0,12.999999999999998,0,0
130480,31.0,1.5,1024.5500000000002,58.5,14.925,0,0
130481,30.0,5.0,1022.0999999999999,71.5,13.825,0,0
130482,31.0,5.5,1019.45,58.0,17.575000000000003,0,0
130483,31.0,7.5,1010.95,67.5,18.3,0,1
130484,48.0,4.5,1010.55,53.5,18.75,1,0
130485,46.0,3.5,1014.05,66.0,16.325,0,0
130486,39.0,5.5,1002.55,56.5,18.7,0,1
130487,56.0,6.5,996.3,54.5,14.274999999999999,1,1
130488,65.0,6.5,1006.3,73.0,13.05,1,0
130489,59.0,6.5,1016.1,52.5,16.0,0,0
130490,70.0,6.0,1014.3,53.5,15.575,0,0
130491,41.0,6.5,1021.35,57.5,15.175,0,0
130492,20.0,6.5,1025.15,62.5,15.0,0,0
130493,30.0,6.0,1025.35,67.5,16.8,0,0
130494,33.0,6.5,1025.25,53.0,18.174999999999997,0,0
130495,19.0,5.0,1025.8000000000002,77.0,15.8,0,0
130496,41.0,6.5,1019.5999999999999,57.0,18.025,0,0
130497,31.0,4.5,1017.5999999999999,76.0,16.15,0,0
130498,31.0,6.0,1015.5999999999999,57.5,16.675,0,1
130499,54.0,7.5,1007.05,88.0,16.225,1,1
130500,76.0,5.0,995.45,64.0,15.85,1,0
130501,50.0,5.0,1013.1,49.5,12.35,0,0
130502,43.0,1.0,1021.05,53.0,10.675,0,0
130503,52.0,2.5,1010.8,52.0,12.225,0,0
130504,91.0,5.5,998.4,55.0,14.3,0,1
130505,91.0,6.5,1008.45,46.0,14.025,1,0
130506,39.0,6.5,1021.7,76.5,14.075,0,0
130507,57.0,5.5,1015.4,49.5,16.025,0,0
130508,72.0,3.5,1014.95,49.5,14.100000000000001,0,0
130509,44.0,1.0,1023.1500000000001,42.5,13.600000000000001,0,0
130510,81.0,6.0,1004.65,49.5,17.75,0,1
130511,43.0,2.5,1007.3,53.0,12.799999999999999,1,0
130512,61.0,3.5,1012.0,48.5,12.375,0,0
130513,70.0,2.0,1008.4,49.5,15.399999999999999,0,0
130514,52.0,5.5,1013.55,57.0,13.725,0,0
130515,57.0,5.5,1010.0,59.5,16.05,0,0
130516,72.0,7.0,1006.7,53.0,17.4,0,1
130517,57.0,7.0,1004.7,54.0,11.75,1,0
130518,50.0,6.0,1016.2,68.0,8.475,0,0
130519,26.0,2.5,1022.3,65.5,9.45,0,0
130520,26.0,6.0,1018.9,68.0,10.675,0,0
130521,33.0,2.0,1016.55,59.0,12.725,0,0
130522,26.0,1.0,1020.2,60.0,12.325,0,0
130523,28.0,1.0,1019.45,69.0,11.175,0,0
130524,30.0,6.5,1018.3,73.5,9.45,0,0
130525,31.0,7.0,1019.85,85.0,11.125,0,1
130526,37.0,5.5,1022.1,78.5,8.95,1,1
130527,37.0,4.0,1024.15,70.5,8.95,1,0
130528,28.0,5.0,1024.8,61.5,6.625,0,0
130529,31.0,2.5,1024.1,60.5,7.300000000000001,0,0
130530,31.0,7.0,1019.85,78.5,8.025,0,0
130531,15.0,6.5,1016.8,83.5,10.175,0,0
130532,24.0,6.5,1019.1500000000001,82.0,9.3,0,0
130533,31.0,2.0,1020.95,72.5,9.225000000000001,0,0
130534,20.0,7.0,1017.6,80.0,9.075,0,0
130535,19.0,6.5,1013.25,90.5,10.85,0,1
130536,20.0,6.5,1021.45,77.5,13.15,1,0
130537,28.0,7.0,1020.0,72.0,11.024999999999999,0,0
130538,37.0,5.0,1017.25,70.5,12.6,0,0
130539,46.0,6.5,1018.35,63.5,12.95,0,0
130540,28.0,1.0,1024.3,68.5,11.4,0,0
130541,39.0,4.5,1020.25,71.5,10.5,0,0
130542,37.0,7.0,1016.75,80.0,9.275,0,1
130543,48.0,5.5,1021.6,66.5,8.774999999999999,1,0
130544,28.0,7.0,1026.35,71.5,8.475000000000001,0,0
130545,41.0,3.5,1013.95,60.0,8.85,0,0
130546,48.0,5.5,998.05,62.5,9.225,0,1
130547,46.0,6.0,1009.4,58.0,9.175,1,0
130548,61.0,3.5,1011.2,62.5,7.6,0,0
130549,46.0,1.5,1021.85,52.0,8.7,0,0
130550,54.0,3.0,1027.05,58.5,10.174999999999999,0,0
130551,30.0,1.0,1032.95,65.0,9.85,0,0
130552,33.0,1.0,1028.0,73.5,6.875,0,0
130553,35.0,6.5,1016.75,77.0,6.050000000000001,0,1
130555,50.0,6.5,1001.0,60.0,11.5,0,0
130556,52.0,2.5,1007.55,56.5,10.975000000000001,0,0
130557,43.0,3.0,1022.0,57.0,9.9,0,0
130558,39.0,4.5,1030.5500000000002,65.5,8.274999999999999,0,0
130559,24.0,4.0,1039.65,70.0,10.475,0,0
130560,35.0,2.0,1035.6,71.5,8.3,0,0
130561,57.0,6.0,1023.85,65.0,10.524999999999999,0,0
130562,48.0,7.5,1011.4000000000001,82.5,13.15,0,1
130563,59.0,2.5,1019.0999999999999,55.5,8.725,1,0
130564,39.0,1.0,1019.65,63.5,6.625,0,0
130565,39.0,6.5,1010.8,67.0,8.125,0,0
130566,65.0,2.5,1004.95,55.5,10.174999999999999,0,0
130567,28.0,2.5,1014.95,67.0,7.85,0,0
130568,24.0,4.0,1022.2,66.0,9.0,0,0
130569,28.0,1.0,1022.15,72.0,7.575,0,0
130570,31.0,4.0,1024.45,69.5,9.325,0,0
130571,46.0,5.5,1024.7,72.0,9.325,0,0
130572,39.0,3.5,1021.8499999999999,61.0,11.55,0,0
130573,46.0,5.5,1014.8,63.0,9.549999999999999,0,0
130574,30.0,5.0,1023.55,69.5,8.975,0,0
130575,26.0,1.0,1029.25,65.5,8.225,0,0
130576,35.0,2.5,1030.6,75.0,6.375,0,0
130577,48.0,7.0,1019.25,74.0,8.875,0,0
130578,72.0,3.0,1006.95,54.0,13.125,0,0
130579,52.0,2.5,1013.45,53.0,14.175,0,0
130580,46.0,6.5,1006.6500000000001,61.0,10.85,0,0
130581,43.0,7.0,990.95,57.0,10.85,0,0
130582,44.0,2.0,1016.0,50.5,8.85,0,0
130583,41.0,1.0,1022.7,66.5,9.350000000000001,0,0
130584,46.0,5.0,1018.5,55.0,11.85,0,0
130585,48.0,7.0,1008.55,56.0,11.975,0,1
130586,50.0,2.0,1014.65,56.0,7.925,1,0
130587,41.0,6.0,1019.9000000000001,59.5,10.05,0,0
130588,30.0,4.0,1026.75,67.0,8.625,0,0
130589,30.0,1.0,1029.35,82.5,10.2,0,0
130590,30.0,2.0,1032.0,63.0,9.8,0,0
130591,39.0,6.0,1026.05,68.0,8.8,0,0
130592,54.0,4.0,1025.1999999999998,63.0,7.8,0,0
130593,50.0,4.0,1025.6999999999998,53.5,12.175,0,0
130594,28.0,7.0,1031.4,70.5,11.4,0,0
130595,22.0,7.0,1028.3000000000002,69.0,9.35,0,0
130597,35.0,4.5,1007.8,75.0,10.55,1,0
130598,44.0,5.5,1002.6500000000001,57.0,11.75,0,0
130599,33.0,4.5,1007.3,53.0,11.05,0,0
130600,41.0,1.5,1023.8,60.0,11.5,0,0
130601,30.0,3.5,1019.0,61.0,10.0,0,0
130602,41.0,6.5,1008.3,55.5,10.875,0,0
130603,46.0,7.0,1010.65,77.0,8.225,0,1
130604,43.0,5.5,1022.95,74.0,7.050000000000001,1,0
130605,30.0,2.0,1024.2,56.5,7.6,0,0
130606,35.0,3.0,1017.75,59.5,8.100000000000001,0,0
130607,31.0,5.0,1022.9000000000001,57.5,10.174999999999999,0,0
130608,28.0,4.0,1024.3,72.0,9.7,0,1
130609,80.0,8.0,1005.35,95.5,10.5,1,1
130610,69.0,6.5,1004.95,68.5,11.4,1,0
130611,33.0,3.5,1012.55,63.0,9.524999999999999,0,0
130612,41.0,7.0,1003.95,73.5,9.525,0,0
130613,50.0,7.0,992.4000000000001,62.5,12.95,0,0
130614,72.0,5.0,999.75,50.0,7.975,0,1
130615,41.0,1.0,1015.0,48.5,9.925,1,0
130616,33.0,6.5,1008.2,72.5,7.425,0,0
130617,54.0,6.0,992.0999999999999,60.5,10.524999999999999,0,0
130618,83.0,7.0,990.45,76.5,6.825,0,1
130619,54.0,6.5,1002.5999999999999,61.5,10.5,1,0
130620,59.0,3.5,1010.9000000000001,51.5,12.424999999999999,0,0
130621,54.0,7.0,1007.85,50.0,11.7,0,0
130622,63.0,7.0,996.4,59.5,11.825,0,1
130623,54.0,5.0,990.4000000000001,50.5,9.424999999999999,1,0
130624,70.0,7.0,988.2,55.0,8.35,0,1
130625,59.0,4.0,1001.9,65.0,7.55,1,1
130626,44.0,6.0,1021.15,63.0,9.15,1,0
130627,24.0,4.0,1027.25,65.5,9.6,0,0
130628,33.0,4.5,1022.1500000000001,54.5,11.925,0,0
130629,56.0,8.0,1011.0999999999999,63.5,11.850000000000001,0,1
130630,59.0,3.0,1009.3499999999999,53.0,11.65,1,1
130632,30.0,1.0,1024.05,51.0,9.2,1,1
130633,15.0,8.0,998.9000000000001,96.0,8.425,1,1
130634,52.0,8.0,998.2,86.0,9.725000000000001,1,1
130635,41.0,6.5,1017.9000000000001,54.5,9.075,1,0
130636,30.0,0.0,1026.0500000000002,62.5,8.7,0,0
130637,46.0,3.5,1023.95,53.5,9.549999999999999,0,0
130638,43.0,6.5,1006.3,57.0,13.024999999999999,0,1
130639,63.0,3.0,995.8,65.5,12.55,1,0
130640,54.0,4.5,1007.45,45.5,13.725000000000001,0,0
130641,63.0,5.5,1009.0999999999999,47.0,14.6,0,1
130642,81.0,5.0,1006.2,58.5,8.7,1,0
130643,46.0,2.5,1011.25,48.5,10.350000000000001,0,0
130644,94.0,3.0,999.05,46.0,9.774999999999999,0,1
130645,85.0,7.5,1000.0,68.0,6.475,1,1
130646,93.0,5.5,1008.35,49.0,10.65,1,1
130647,93.0,4.0,1010.45,55.0,10.6,1,0
130648,69.0,6.5,1012.2,45.0,12.375,0,0
130649,59.0,2.5,1017.05,47.5,15.399999999999999,0,0
130650,59.0,4.0,1024.7,68.0,11.7,0,0
130651,54.0,6.5,1020.65,51.5,12.674999999999999,0,0
130652,74.0,4.5,1016.1500000000001,49.0,13.375,0,1
130653,67.0,7.5,1010.05,64.5,14.125,1,0
130654,65.0,4.5,1002.9000000000001,41.5,15.625,0,1
130655,57.0,7.0,1008.3,45.0,14.424999999999999,1,0
130656,78.0,6.0,998.95,50.0,12.275,0,1
130657,67.0,4.0,1000.5,61.0,7.425,1,1
130658,67.0,5.0,1015.45,60.5,7.65,1,0
130659,46.0,7.0,1019.1,51.0,9.875,0,0
130660,43.0,4.5,1023.55,64.5,12.475,0,1
130661,24.0,2.0,1029.4499999999998,61.0,12.05,1,0
130662,39.0,0.5,1027.3,58.0,15.225,0,0
130663,61.0,3.0,1018.55,55.5,17.675,0,0
130664,56.0,4.5,1017.75,45.0,14.225000000000001,0,0
130665,52.0,3.0,1012.25,44.0,17.099999999999998,0,1
130666,85.0,6.0,1010.2,43.0,10.975000000000001,1,0
130667,67.0,5.5,1018.45,46.5,11.625,0,0
130668,54.0,6.5,1019.5999999999999,49.5,13.899999999999999,0,0
130669,43.0,2.5,1033.0500000000002,49.5,14.024999999999999,0,0
130671,50.0,8.0,1017.2,70.5,16.775,0,1
130672,26.0,8.0,1016.5,78.0,10.6,1,0
130673,33.0,3.0,1005.5,50.5,13.925,0,0
130674,65.0,8.0,992.2,83.0,9.950000000000001,0,1
130675,57.0,3.5,995.3,48.0,7.525,1,1
130676,44.0,7.0,1004.6,57.5,10.225,1,0
130677,72.0,6.5,1008.55,69.5,10.075,0,1
130678,44.0,4.5,1022.65,46.5,12.5,1,0
130679,46.0,3.5,1023.05,47.5,14.625,0,0
130680,31.0,4.5,1019.3499999999999,63.0,14.75,0,0
130681,72.0,6.0,1011.25,43.0,19.6,0,0
130682,59.0,5.5,1011.85,42.0,15.0,0,0
130683,50.0,3.0,1021.2,42.5,12.85,0,0
130684,33.0,1.0,1020.5999999999999,55.5,12.975000000000001,0,0
130685,39.0,7.0,1011.3,51.5,13.75,0,0
130686,39.0,4.0,1017.95,46.0,13.375,0,1
130687,52.0,6.5,1021.3,70.5,13.450000000000001,1,0
130688,54.0,1.5,1013.9000000000001,43.0,18.55,0,0
130689,33.0,7.0,1009.45,66.0,17.025000000000002,0,1
130690,65.0,7.0,1004.1500000000001,88.0,18.45,1,1
130691,50.0,4.0,1011.7,48.5,14.3,1,0
130692,54.0,5.0,1010.0999999999999,61.0,14.25,0,1
130693,44.0,5.0,1018.8,67.5,10.0,1,1
130694,33.0,5.0,1027.0,53.5,9.674999999999999,1,0
130695,28.0,4.0,1029.25,51.0,11.9,0,0
130696,33.0,2.0,1025.2,55.5,13.325000000000001,0,0
130697,61.0,7.0,1011.6,57.5,15.4,0,0
130698,57.0,6.0,1005.7,35.5,18.675,0,0
130699,31.0,5.5,1019.7,46.5,16.5,0,0
130700,35.0,7.5,1010.15,73.0,17.05,0,1
130701,39.0,7.5,1011.8,74.0,13.549999999999999,1,0
130702,56.0,7.0,1003.4,73.5,17.725,0,0
130703,43.0,7.0,1018.25,62.5,12.8,0,1
130704,31.0,8.0,1017.55,93.0,10.725000000000001,1,1
130705,35.0,7.5,1011.3,84.5,13.05,1,1
130706,39.0,2.5,1012.0,49.0,14.200000000000001,1,0
130707,65.0,6.5,1005.8499999999999,46.0,15.600000000000001,0,0
130708,56.0,6.0,1009.9000000000001,61.0,13.499999999999998,0,1
130709,43.0,4.0,1023.5,43.0,13.625,1,0
130710,35.0,2.0,1021.85,44.0,15.225000000000001,0,0
130711,33.0,5.0,1026.6999999999998,54.5,13.15,0,0
130712,30.0,2.5,1022.7,58.0,17.425,0,0
130713,63.0,4.0,1012.75,31.0,25.975,0,1
130714,37.0,7.5,1015.8,91.0,16.85,1,1
130715,33.0,7.5,1013.35,90.5,16.525,1,1
130716,33.0,4.5,1016.25,66.0,16.175,1,0
130717,46.0,5.0,1011.65,70.5,17.275,0,1
130718,50.0,6.0,1011.1500000000001,62.0,14.75,1,0
130719,41.0,3.5,1022.45,47.0,13.299999999999999,0,0
130720,30.0,6.5,1025.05,60.5,14.1,0,0
131879,39.0,3.0,1012.25,58.0,10.9,0,0
131880,48.0,7.0,1001.75,72.5,11.025,0,1
131881,63.0,7.5,1002.5,75.0,10.8,1,0
131882,57.0,7.0,1005.05,77.0,10.524999999999999,0,1
131883,52.0,5.5,1008.6500000000001,57.5,10.5,1,0
131884,72.0,4.0,1017.6500000000001,55.5,10.4,0,0
131885,37.0,7.0,1029.15,59.5,10.299999999999999,0,0
131886,35.0,1.5,1028.65,62.5,9.275,0,0
131887,41.0,2.5,1020.2,71.0,9.55,0,1
131888,37.0,7.0,1013.3,89.0,10.375,1,0
131889,59.0,5.5,1015.5999999999999,55.0,14.7,0,0
131890,33.0,3.5,1028.45,59.0,11.5,0,0
131891,50.0,4.5,1022.55,58.5,12.35,0,0
131892,43.0,7.0,1019.75,65.0,14.225000000000001,0,0
131893,72.0,6.5,1012.3,45.0,18.475,0,0
131894,63.0,7.0,1019.05,49.5,16.7,0,1
131895,74.0,7.0,1012.5999999999999,55.0,17.225,1,0
131896,31.0,6.0,1016.6500000000001,65.0,14.85,0,0
131897,50.0,7.0,1010.6500000000001,61.5,16.225,0,0
131898,57.0,6.5,1014.0999999999999,68.5,12.524999999999999,0,0
131899,50.0,7.0,1017.45,64.5,10.3,0,0
131900,50.0,5.5,1005.4,66.5,14.349999999999998,0,1
131901,57.0,5.5,1006.95,74.0,11.975000000000001,1,0
131902,48.0,5.0,1011.8,57.5,11.25,0,0
131903,28.0,4.5,1016.5,72.5,10.25,0,0
131904,37.0,7.0,1017.0999999999999,78.0,11.375,0,1
131905,31.0,7.0,998.3,86.0,13.525,1,0
131906,54.0,3.5,1002.25,56.0,13.3,0,1
131907,33.0,7.0,1026.4499999999998,62.5,8.875,1,0
131908,31.0,4.5,1029.1,71.5,8.875,0,0
131909,37.0,6.0,1026.8000000000002,85.5,5.925,0,1
131910,35.0,7.5,1024.05,88.5,8.799999999999999,1,0
131911,35.0,3.5,1023.9,85.0,11.7,0,1
131912,28.0,7.5,1016.75,94.0,11.275,1,0
131913,39.0,7.0,1017.55,64.5,12.7,0,0
131914,33.0,4.0,1026.15,67.5,10.2,0,0
131915,35.0,1.0,1026.85,70.5,9.775,0,1
131916,46.0,3.0,1025.05,74.5,10.2,1,1
131917,26.0,6.5,1034.6999999999998,58.5,9.475,1,0
131918,30.0,7.5,1035.85,77.5,5.25,0,0
131919,35.0,5.5,1030.75,76.0,5.825,0,0
131920,44.0,6.0,1020.7,69.0,8.225,0,0
131921,28.0,7.5,1015.5,73.5,9.825000000000001,0,0
131922,30.0,7.0,1013.7,76.0,9.8,0,0
131923,37.0,7.0,1016.65,72.0,10.850000000000001,0,0
131924,20.0,7.0,1017.1,65.0,9.549999999999999,0,0
131925,28.0,7.0,1010.8499999999999,74.5,9.85,0,0
131926,52.0,1.5,1022.5,70.5,11.225,0,0
131927,43.0,4.5,1025.1,60.0,12.775,0,0
131928,35.0,7.0,1020.0999999999999,69.0,11.425,0,0
131929,43.0,4.5,1010.5,58.0,12.2,0,0
131930,31.0,1.0,1018.6,70.0,10.375,0,0
131931,39.0,3.5,1019.7,74.0,11.325,0,0
131932,56.0,5.0,994.8,59.0,12.825,0,0
131933,52.0,6.0,989.2,53.5,9.85,0,0
131934,52.0,3.0,997.25,58.5,11.899999999999999,0,1
131935,76.0,3.0,1000.4,52.5,9.425,1,0
131936,57.0,5.5,1001.1500000000001,53.5,12.625,0,0
131937,50.0,5.5,988.7,69.5,10.85,0,1
131938,46.0,5.5,995.9,81.5,7.475,1,1
131939,54.0,5.5,1008.0,60.5,8.399999999999999,1,0
131940,43.0,7.0,1018.25,58.0,11.25,0,0
131941,63.0,4.5,1018.0,52.5,12.599999999999998,0,0
131942,80.0,5.5,1013.55,55.5,14.575,0,0
131943,22.0,3.0,1008.35,68.0,10.875,0,0
131944,26.0,7.0,1009.4,80.5,11.225,0,1
131945,33.0,7.0,1016.3499999999999,91.5,10.175,1,1
131946,22.0,7.5,1013.8499999999999,90.0,11.0,1,0
131947,37.0,4.5,1006.3,66.0,12.325,0,0
131948,28.0,7.0,996.5,72.5,10.275,0,0
131951,44.0,4.5,1016.2,61.0,6.8,0,0
131952,46.0,3.0,1023.5999999999999,67.5,9.95,0,0
131953,41.0,3.0,1028.5,66.0,9.549999999999999,0,0
131954,33.0,7.5,1017.2,80.5,6.8,0,0
131955,39.0,6.0,1003.95,68.0,10.75,0,1
131956,81.0,7.5,996.65,84.5,9.75,1,1
131957,69.0,4.5,1017.6500000000001,62.0,8.875,1,0
131958,24.0,1.0,1026.15,68.5,8.35,0,0
131959,20.0,4.5,1026.15,76.0,8.7,0,0
131960,33.0,7.0,1026.35,80.5,6.1,0,0
131961,35.0,1.5,1025.1,74.5,7.275,0,0
131962,24.0,1.0,1022.5,59.5,10.274999999999999,0,0
131963,31.0,7.0,1019.0,73.5,6.375,0,0
131964,24.0,6.5,1017.55,77.0,9.600000000000001,0,0
131965,20.0,1.5,1020.1,78.5,9.75,0,0
131966,39.0,7.0,1016.55,75.0,9.149999999999999,0,0
131967,69.0,4.0,1003.4000000000001,44.0,12.975,0,1
131968,91.0,6.0,988.2,83.0,10.774999999999999,1,1
131969,87.0,6.5,993.9000000000001,69.5,10.775,1,1
131970,69.0,7.0,984.0,89.0,7.275,1,1
131971,65.0,5.0,996.6,68.5,5.825,1,1
131972,52.0,6.0,1023.4,74.5,6.6499999999999995,1,0
131973,50.0,4.0,1025.65,60.5,9.275,0,0
131974,54.0,5.5,1021.35,54.5,12.625,0,0
131975,57.0,7.0,1022.0,66.0,12.225,0,0
131976,113.0,7.0,1013.0999999999999,50.0,13.674999999999999,0,0
131977,43.0,4.5,1025.9,54.5,8.774999999999999,0,0
131978,48.0,7.0,1024.2,58.5,10.25,0,0
131979,59.0,7.0,1016.85,48.0,13.375,0,0
131980,52.0,4.5,1014.1,51.0,7.3500000000000005,0,1
131981,48.0,6.0,1027.4,56.0,7.425000000000001,1,0
131982,33.0,2.0,1030.15,55.5,8.775,0,0
131983,30.0,2.0,1030.55,59.5,11.25,0,0
131984,22.0,1.0,1034.65,67.5,9.075,0,0
131985,30.0,1.0,1025.4,64.5,10.25,0,0
131986,24.0,5.5,1022.85,76.5,8.225,0,0
131987,24.0,1.0,1020.6,68.0,9.075,0,0
131988,22.0,4.0,1023.95,59.0,8.3,0,0
131989,31.0,6.0,1023.0,61.5,8.75,0,0
131990,24.0,2.0,1026.6,61.5,9.15,0,0
131991,30.0,1.0,1032.2,63.5,10.3,0,0
131992,37.0,2.5,1031.65,61.0,11.600000000000001,0,0
131993,37.0,4.0,1029.25,62.5,12.5,0,0
131994,37.0,6.0,1024.55,66.5,12.575,0,0
131995,24.0,4.0,1030.4,73.5,11.275,0,0
131996,33.0,1.0,1029.9499999999998,74.5,11.850000000000001,0,0
131997,35.0,1.0,1027.15,54.5,14.225,0,0
131998,20.0,6.0,1028.2,66.0,12.650000000000002,0,0
131999,24.0,3.5,1029.3,65.0,12.075,0,0
132000,35.0,3.0,1025.6999999999998,60.0,12.950000000000001,0,0
132001,52.0,5.0,1013.55,49.5,14.0,0,0
132002,52.0,7.0,1002.7,67.0,13.675,0,1
132003,46.0,4.5,1017.7,62.0,9.675,1,1
132004,37.0,3.0,1019.75,65.0,10.475,1,1
132005,26.0,3.5,1020.2,60.0,10.55,1,0
132006,26.0,4.0,1024.4,51.0,11.375,0,0
132007,22.0,4.0,1028.1,54.5,12.075,0,0
132008,35.0,2.5,1026.4,37.0,14.149999999999999,0,0
132009,56.0,7.0,1016.6500000000001,46.5,13.475000000000001,0,0
132010,80.0,4.5,995.9000000000001,44.0,16.4,0,0
132011,65.0,4.0,999.05,43.5,14.65,0,1
132012,59.0,4.5,1005.6500000000001,51.5,10.399999999999999,1,1
132013,52.0,7.0,1019.9,61.0,10.675,1,0
132014,48.0,6.0,1018.45,48.5,14.55,0,0
132015,56.0,2.0,1015.8,39.5,12.725,0,0
132017,28.0,6.5,1010.95,61.5,10.299999999999999,0,0
132018,59.0,7.0,1003.3,54.0,10.8,0,1
132019,54.0,6.0,1014.9000000000001,59.0,10.25,1,0
132020,67.0,4.5,1015.3,46.0,13.075,0,0
132021,52.0,4.0,1022.85,45.0,13.849999999999998,0,0
132022,37.0,3.0,1025.8,40.0,16.05,0,0
132023,39.0,3.5,1023.7,46.0,16.075,0,0
132024,46.0,7.0,1021.55,25.0,18.424999999999997,0,0
132025,37.0,7.0,1012.6500000000001,49.0,16.15,0,1
132026,41.0,5.5,1012.75,59.5,14.100000000000001,1,0
132027,48.0,4.5,1013.6,59.5,14.625,0,0
132028,50.0,4.5,1014.8499999999999,51.0,14.825000000000001,0,0
132029,106.0,7.5,999.8499999999999,42.0,20.775,0,1
132030,72.0,2.5,1002.55,34.5,15.3,1,0
132031,80.0,6.0,994.3499999999999,57.0,15.525,0,1
132032,57.0,4.0,1013.75,44.5,10.95,1,0
132033,67.0,4.0,1012.9,46.0,14.325,0,0
132034,46.0,4.0,1018.85,52.0,11.95,0,0
132035,85.0,6.0,1007.05,48.0,15.75,0,0
132036,100.0,3.5,1008.55,42.0,13.7,0,0
132037,59.0,7.0,1007.6500000000001,53.5,13.0,0,1
132038,70.0,6.0,1000.2,45.5,13.4,1,0
132039,48.0,6.5,1010.7,56.0,14.149999999999999,0,0
132040,46.0,7.0,1015.25,59.5,15.524999999999999,0,0
132041,52.0,6.5,1009.9,48.5,17.0,0,0
132042,44.0,5.5,1009.3,44.5,16.25,0,0
132043,69.0,5.5,1002.95,39.5,18.05,0,0
132046,50.0,3.5,1018.0999999999999,59.5,13.0,1,0
132047,57.0,6.5,1014.95,67.0,11.25,0,0
132048,33.0,1.5,1027.5,56.0,9.7,0,0
132049,57.0,3.5,1021.5,44.0,16.950000000000003,0,0
132050,54.0,7.0,1015.25,46.0,16.8,0,1
132051,31.0,2.0,1033.6999999999998,47.5,10.4,1,0
132052,31.0,0.0,1031.4,49.5,13.425,0,0
132053,48.0,6.5,1016.25,46.5,17.700000000000003,0,0
132054,46.0,4.0,1025.6999999999998,51.0,12.825000000000001,0,0
132055,41.0,7.0,1015.15,61.5,14.200000000000001,0,0
132056,44.0,7.0,1015.75,71.5,14.5,0,1
132057,24.0,8.0,1014.05,92.5,11.55,1,1
